Product Code,Name,Description,Small Image,Large Image,Catalogue,Sale Price,Retail Price,Tax Code,SEO friendly URL,Grouping Product Codes,Grouping Product Descriptions,Supplier CRM ID,Supplier Commission Percentage,Weighting/Order,Related Products,Weight In KG/Pounds,Product Width (Previously Volume),Keywords,Unit Type,Min Units,Max Units,In Stock,On Order,Re-order Threshold,Inventory Control,Can Pre-Order,Custom 1,Custom 2,Custom 3,Custom 4,Poplets,Enabled,Capture Details,Limit Download Count,Limit Download IP,On Sale,Hide if Out of Stock,Attributes,Gift Voucher,Drop Shipping,Product Height,Product Depth,Exclude From Search Results,Product Title,Wholesale Sale Price,Tax Code,Cycle Type,Cycle Type Count,Product URL,Product Affiliate URL,Variations Enabled,Variations Code,Variation Options
FDFLAG130103LKT,Leasing 13' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130103LKT;FDFLAG170103LKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_bluestar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170103LKT,Leasing 17' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_bluestar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130104LKT,Leasing 13' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130104LKT;FDFLAG170104LKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_redstar_sun.jpg;/Assets/img/products/feather/dancer/poplets/property_management/leasing_redstar.jpg,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170104LKT,Leasing 17' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_redstar_sun.jpg;/Assets/img/products/feather/dancer/poplets/property_management/leasing_redstar.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130105LKT,Leasing 13' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130105LKT;FDFLAG170105LKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170105LKT,Leasing 17' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105L_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105L.png,/shop/flags/feather dancer/auto/;/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/leasing_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130101MKT,Model 13' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101M.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130101MKT;FDFLAG170101MKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170101MKT,Model 17' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101M.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130102MKT,Model 13' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102M.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130102MKT;FDFLAG170102MKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170102MKT,Model 17' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102M.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130103MKT,Model 13' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103M.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130103MKT;FDFLAG170103MKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_bluestar_sun.jpg;/Assets/img/products/feather/dancer/poplets/property_management/model_bluestar.jpg,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170103MKT,Model 17' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103M.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_bluestar_sun.jpg;/Assets/img/products/feather/dancer/poplets/property_management/model_bluestar.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130104MKT,Model 13' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104M.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130104MKT;FDFLAG170104MKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170104MKT,Model 17' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104M.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130105MKT,Model 13' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105M.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130105MKT;FDFLAG170105MKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170105MKT,Model 17' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105M_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105M.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130BLNMKT,Model 13' Balloon Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAGBLNM_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAGBLNM.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130BLNMKT;FDFLAG170BLNMKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_balloon_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170BLNMKT,Model 17' Balloon Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAGBLNM_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAGBLNM.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/model_balloon_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130101MSKT,Models 13' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101MS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130101MSKT;FDFLAG170101MSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170101MSKT,Models 17' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101MS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130102MSKT,Models 13' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102MS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130102MSKT;FDFLAG170102MSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170102MSKT,Models 17' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102MS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130103MSKT,Models 13' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103MS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130103MSKT;FDFLAG170103MSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_bluestar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170103MSKT,Models 17' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103MS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_bluestar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130104MSKT,Models 13' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104MS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130104MSKT;FDFLAG170104MSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_redstar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170104MSKT,Models 17' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104MS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_redstar_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130105MSKT,Models 13' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105MS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130105MSKT;FDFLAG170105MSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170105MSKT,Models 17' Slant Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG105MS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG105MS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_slant_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130BLNMSKT,Models 13' Balloon Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAGBLNMS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAGBLNMS.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130BLNMSKT;FDFLAG170BLNMSKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_balloon_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170BLNMSKT,Models 17' Balloon Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAGBLNMS_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAGBLNMS.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/property_management/models_balloon_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130101NCKT,New Cars 13' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101NC.png,/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130101NCKT;FDFLAG170101NCKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170101NCKT,New Cars 17' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101NC.png,/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130102NCKT,New Cars 13' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102NC.png,/shop/flags/feather dancer/auto/;,US/84.00;,,,,FDFLAG130102NCKT;FDFLAG170102NCKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170102NCKT,New Cars 17' Smiley Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG102NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG102NC.png,/shop/flags/feather dancer/auto/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_smiley_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130103NCKT,New Cars 13' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103NC.png,/shop/flags/feather dancer/auto/;,US/84.00;,,,,FDFLAG130103NCKT;FDFLAG170103NCKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_bluestar_sun.jpg;/Assets/img/products/feather/dancer/poplets/auto/newcars_bluestar.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170103NCKT,New Cars 17' Blue Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG103NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG103NC.png,/shop/flags/feather dancer/auto/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_bluestar_sun.jpg;/Assets/img/products/feather/dancer/poplets/auto/newcars_bluestar.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130104NCKT,New Cars 13' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104NC.png,/shop/flags/feather dancer/auto/;,US/84.00;,,,,FDFLAG130104NCKT;FDFLAG170104NCKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_redstar_sun.jpg;/Assets/img/products/feather/dancer/poplets/auto/newcars_redstar_3.jpg;newcars_redstar_2.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170104NCKT,New Cars 17' Red Star Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG104NC_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG104NC.png,/shop/flags/feather dancer/auto/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/auto/newcars_redstar_sun.jpg;/Assets/img/products/feather/dancer/poplets/auto/newcars_redstar_3.jpg;newcars_redstar_2.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDFLAG130101OKT,Open 13' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101O_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101O.png,/shop/flags/feather dancer/business/;/shop/flags/feather dancer/property management/;,US/84.00;,,,,FDFLAG130101OKT;FDFLAG170101OKT;,;;,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123282}",,,,/Assets/img/products/feather/dancer/poplets/business/open_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
FDFLAG170101OKT,Open 17' Cone Head Flag Kit,"Feather Dancers act as a unique advertising solution, providing an effective way to communicate and capture customer's attention.",/Assets/img/products/feather/dancer/sm/FDFLAG101O_SM.png,/Assets/img/products/feather/dancer/lg/FDFLAG101O.png,/shop/flags/feather dancer/business/;/shop/flags/feather dancer/property management/;,US/108.75;,,,,,,,,,,,,flag-layout,,,,,,,,,"{module_webapps,18620,i,4123738}",,,,/Assets/img/products/feather/dancer/poplets/business/open_conehead_sun.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
